"node_id","date","hour","pm25","datetime"
"001e0610f02f",2018-05-17,4,0.113930555555556,2018-05-17 04:00:00
"001e0610f02f",2018-05-17,5,0.493552447552448,2018-05-17 05:00:00
"001e0610f02f",2018-05-17,6,0.344888111888112,2018-05-17 06:00:00
"001e0610f02f",2018-05-17,7,0.327293706293706,2018-05-17 07:00:00
"001e0610f02f",2018-05-17,8,0.3206875,2018-05-17 08:00:00
"001e0610f02f",2018-05-17,9,0.308454545454545,2018-05-17 09:00:00
"001e0610f02f",2018-05-17,10,0.304846153846154,2018-05-17 10:00:00
"001e0610f02f",2018-05-17,11,0.329153846153846,2018-05-17 11:00:00
"001e0610f02f",2018-05-17,12,0.415377622377622,2018-05-17 12:00:00
"001e0610f02f",2018-05-17,13,0.341888888888889,2018-05-17 13:00:00
"001e0610f02f",2018-05-17,14,0.425090909090909,2018-05-17 14:00:00
"001e0610f02f",2018-05-17,15,0.673944055944056,2018-05-17 15:00:00
"001e0610f02f",2018-05-17,16,0.472097902097902,2018-05-17 16:00:00
"001e0610f02f",2018-05-17,17,0.320993055555556,2018-05-17 17:00:00
"001e0610f02f",2018-05-17,18,0.256692307692308,2018-05-17 18:00:00
"001e0610f02f",2018-05-17,19,0.255867132867133,2018-05-17 19:00:00
"001e0610f02f",2018-05-17,20,0.249548611111111,2018-05-17 20:00:00
"001e0610f02f",2018-05-17,21,0.219265734265734,2018-05-17 21:00:00
"001e0610f02f",2018-05-17,22,0.407454545454545,2018-05-17 22:00:00
"001e0610f02f",2018-05-17,23,0.251839160839161,2018-05-17 23:00:00
"001e0610f02f",2018-05-18,0,0.236428571428571,2018-05-18
"001e0610f02f",2018-05-18,1,0.274111888111888,2018-05-18 01:00:00
"001e0610f02f",2018-05-18,2,0.237531468531469,2018-05-18 02:00:00
"001e0610f02f",2018-05-18,3,0.187361111111111,2018-05-18 03:00:00
"001e0610f02f",2018-05-18,4,0.14641958041958,2018-05-18 04:00:00
"001e0610f02f",2018-05-18,5,0.145125874125874,2018-05-18 05:00:00
"001e0610f02f",2018-05-18,6,0.146839160839161,2018-05-18 06:00:00
"001e0610f02f",2018-05-18,7,0.151354166666667,2018-05-18 07:00:00
"001e0610f02f",2018-05-18,8,0.160636363636364,2018-05-18 08:00:00
"001e0610f02f",2018-05-18,9,0.166447552447552,2018-05-18 09:00:00
"001e0610f02f",2018-05-18,10,0.17672027972028,2018-05-18 10:00:00
"001e0610f02f",2018-05-18,11,0.212125,2018-05-18 11:00:00
"001e0610f02f",2018-05-18,12,0.274454545454545,2018-05-18 12:00:00
"001e0610f02f",2018-05-18,13,0.405160839160839,2018-05-18 13:00:00
"001e0610f02f",2018-05-18,14,0.423776223776224,2018-05-18 14:00:00
"001e0610f02f",2018-05-18,15,0.405930555555556,2018-05-18 15:00:00
"001e0610f02f",2018-05-18,16,0.527713286713287,2018-05-18 16:00:00
"001e0610f02f",2018-05-18,17,0.572076923076923,2018-05-18 17:00:00
"001e0610f02f",2018-05-18,18,0.497727272727273,2018-05-18 18:00:00
